hy,price_pf_id,value
456.0,17,41.33
457.0,15,40.04
457.0,16,29.92
457.0,17,42.02
458.0,15,38.24
458.0,16,29.97
458.0,17,36.28
459.0,15,37.05
459.0,16,31.02
459.0,17,33.41
460.0,15,39.79
460.0,16,34.81
460.0,17,38.71
461.0,15,47.6
461.0,16,39.4
461.0,17,44.67
462.0,15,53.61
462.0,16,53.39
462.0,17,53.39
463.0,15,59.1
463.0,16,58.88
463.0,17,58.88
464.0,15,57.16
464.0,16,58.8
464.0,17,58.8
465.0,15,56.54
465.0,16,57.34
465.0,17,57.34
466.0,15,54.03
466.0,16,57.46
466.0,17,57.46
467.0,15,51.62
467.0,16,53.53
467.0,17,53.53
468.0,15,51.22
468.0,16,52.93
468.0,17,52.93
469.0,15,51.28
469.0,16,52.38
469.0,17,52.38
470.0,15,50.15
470.0,16,52.1
470.0,17,52.1
471.0,15,51.21
471.0,16,51.04
471.0,17,51.04
472.0,15,56.39
472.0,16,58.55
472.0,17,58.55
473.0,15,62.41
473.0,16,66.65
473.0,17,66.65
474.0,15,55.24
474.0,16,56.02
474.0,17,56.02
475.0,15,51.28
475.0,16,50.01
475.0,17,50.09
476.0,15,48.98
476.0,16,42.73
476.0,17,42.73
477.0,15,48.79
477.0,16,42.02
477.0,17,46.75
478.0,15,47.64
478.0,16,36.93
478.0,17,45.53
479.0,15,45.77
479.0,16,31.08
479.0,17,44.8
480.0,15,43.52
480.0,16,32.07
480.0,17,44.15
481.0,15,41.82
481.0,16,31.53
481.0,17,44.15
482.0,15,41.14
482.0,16,31.2
482.0,17,38.99
483.0,15,40.07
483.0,16,33.27
483.0,17,37.68
484.0,15,42.26
484.0,16,35.07
484.0,17,39.52
485.0,15,47.64
485.0,16,43.71
485.0,17,44.78
486.0,15,54.41
486.0,16,54.12
486.0,17,54.12
487.0,15,58.65
487.0,16,58.39
487.0,17,58.39
488.0,15,59.01
488.0,16,56.6
488.0,17,61.72
489.0,15,57.61
489.0,16,54.96
489.0,17,61.34
490.0,15,55.64
490.0,16,53.99
490.0,17,62.08
491.0,15,52.64
491.0,16,48.49
491.0,17,55.73
492.0,15,52.24
492.0,16,49.59
492.0,17,52.6
493.0,15,52.06
493.0,16,48.0
493.0,17,48.0
494.0,15,52.78
494.0,16,50.0
494.0,17,50.0
495.0,15,52.97
495.0,16,51.02
495.0,17,51.02
496.0,15,59.0
496.0,16,55.47
496.0,17,55.47
497.0,15,63.97
497.0,16,57.1
497.0,17,59.82
498.0,15,56.34
498.0,16,51.95
498.0,17,57.66
499.0,15,51.56
499.0,16,43.22
499.0,17,50.25
500.0,15,49.39
500.0,16,38.98
500.0,17,45.0
501.0,15,48.06
501.0,16,38.38
501.0,17,42.0
502.0,15,46.3
502.0,16,31.51
502.0,17,43.96
503.0,15,42.89
503.0,16,29.67
503.0,17,43.57
504.0,15,42.45
504.0,16,29.93
504.0,17,42.24
505.0,15,42.11
505.0,16,29.0
505.0,17,39.5
506.0,15,42.02
506.0,16,28.96
506.0,17,35.51
507.0,15,39.65
507.0,16,29.38
507.0,17,35.31
508.0,15,42.3
508.0,16,31.09
508.0,17,41.55
509.0,15,47.94
509.0,16,36.92
509.0,17,45.48
510.0,15,55.75
510.0,16,48.42
510.0,17,53.41
511.0,15,60.89
511.0,16,53.79
511.0,17,59.66
512.0,15,61.78
512.0,16,50.52
512.0,17,61.57
513.0,15,62.85
513.0,16,50.53
513.0,17,63.27
514.0,15,62.04
514.0,16,49.89
514.0,17,61.45
515.0,15,55.81
515.0,16,52.44
515.0,17,55.35
516.0,15,53.36
516.0,16,54.01
516.0,17,54.01
517.0,15,53.44
517.0,16,51.54
517.0,17,51.54
518.0,15,53.92
518.0,16,49.99
518.0,17,49.99
519.0,15,53.94
519.0,16,51.99
519.0,17,51.99
520.0,15,58.33
520.0,16,59.2
520.0,17,59.2
521.0,15,61.8
521.0,16,56.99
521.0,17,64.56
522.0,15,58.65
522.0,16,53.81
522.0,17,64.57
523.0,15,51.78
523.0,16,45.57
523.0,17,56.5
524.0,15,50.8
524.0,16,39.86
524.0,17,48.15
525.0,15,49.02
525.0,16,37.26
525.0,17,49.41
526.0,15,46.26
526.0,16,30.96
526.0,17,48.0
527.0,15,42.5
527.0,16,31.18
527.0,17,42.34
528.0,15,41.95
528.0,16,29.97
528.0,17,42.1
529.0,15,39.26
529.0,16,28.86
529.0,17,39.4
530.0,15,36.01
530.0,16,28.78
530.0,17,38.0
531.0,15,35.11
531.0,16,29.39
531.0,17,35.0
532.0,15,37.95
532.0,16,32.49
532.0,17,38.0
533.0,15,45.94
533.0,16,37.52
533.0,17,43.6
534.0,15,51.98
534.0,16,54.28
534.0,17,54.96
535.0,15,59.75
535.0,16,53.56
535.0,17,60.72
536.0,15,58.95
536.0,16,57.68
536.0,17,61.62
537.0,15,60.28
537.0,16,56.97
537.0,17,61.48
538.0,15,56.98
538.0,16,55.75
538.0,17,56.6
539.0,15,53.33
539.0,16,49.94
539.0,17,52.9
540.0,15,52.4
540.0,16,47.77
540.0,17,50.14
541.0,15,50.93
541.0,16,46.58
541.0,17,46.58
542.0,15,50.52
542.0,16,44.09
542.0,17,44.09
543.0,15,50.45
543.0,16,45.18
543.0,17,45.18
544.0,15,55.22
544.0,16,49.98
544.0,17,49.98
545.0,15,57.1
545.0,16,47.99
545.0,17,57.24
546.0,15,55.09
546.0,16,46.98
546.0,17,55.82
547.0,15,49.6
547.0,16,41.48
547.0,17,49.48
548.0,15,46.54
548.0,16,35.12
548.0,17,44.28
549.0,15,47.4
549.0,16,34.21
549.0,17,46.25
550.0,15,45.32
550.0,16,31.14
550.0,17,46.29
551.0,15,44.78
551.0,16,28.5
551.0,17,44.01
552.0,15,41.3
552.0,16,27.04
552.0,17,43.12
553.0,15,38.47
553.0,16,24.44
553.0,17,40.68
554.0,15,37.39
554.0,16,24.29
554.0,17,36.1
555.0,15,35.8
555.0,16,25.93
555.0,17,35.0
556.0,15,36.29
556.0,16,24.99
556.0,17,35.0
557.0,15,39.06
557.0,16,23.94
557.0,17,39.1
558.0,15,44.33
558.0,16,24.26
558.0,17,41.35
559.0,15,45.34
559.0,16,27.6
559.0,17,42.58
560.0,15,47.94
560.0,16,29.53
560.0,17,46.67
561.0,15,47.97
561.0,16,30.26
561.0,17,45.45
562.0,15,46.55
562.0,16,37.81
562.0,17,46.87
563.0,15,44.43
563.0,16,37.27
563.0,17,45.92
564.0,15,40.01
564.0,16,34.37
564.0,17,41.34
565.0,15,39.07
565.0,16,30.07
565.0,17,38.53
566.0,15,40.99
566.0,16,30.25
566.0,17,35.85
567.0,15,42.45
567.0,16,34.52
567.0,17,34.52
568.0,15,47.46
568.0,16,36.09
568.0,17,40.46
569.0,15,49.93
569.0,16,37.86
569.0,17,50.75
570.0,15,48.99
570.0,16,34.56
570.0,17,51.4
571.0,15,45.9
571.0,16,30.04
571.0,17,47.26
572.0,15,44.47
572.0,16,27.97
572.0,17,42.11
573.0,15,44.96
573.0,16,28.11
573.0,17,47.16
574.0,15,42.93
574.0,16,24.99
574.0,17,45.95
575.0,15,42.16
575.0,16,23.26
575.0,17,44.63
576.0,15,38.68
576.0,16,22.13
576.0,17,39.87
577.0,15,35.91
577.0,16,19.04
577.0,17,39.02
578.0,15,31.59
578.0,16,19.91
578.0,17,33.81
579.0,15,30.01
579.0,16,21.49
579.0,17,29.83
580.0,15,30.79
580.0,16,21.75
580.0,17,28.64
581.0,15,31.36
581.0,16,19.82
581.0,17,31.23
582.0,15,34.17
582.0,16,22.35
582.0,17,35.11
583.0,15,36.52
583.0,16,24.64
583.0,17,39.01
584.0,15,38.36
584.0,16,28.03
584.0,17,41.1
585.0,15,38.59
585.0,16,29.94
585.0,17,41.75
586.0,15,39.15
586.0,16,36.65
586.0,17,41.77
587.0,15,39.08
587.0,16,31.99
587.0,17,43.17
588.0,15,34.99
588.0,16,29.25
588.0,17,40.44
589.0,15,32.07
589.0,16,29.13
589.0,17,38.5
590.0,15,31.67
590.0,16,29.26
590.0,17,34.82
591.0,15,35.02
591.0,16,30.29
591.0,17,35.9
592.0,15,45.1
592.0,16,36.5
592.0,17,40.5
593.0,15,49.61
593.0,16,40.96
593.0,17,51.43
594.0,15,49.9
594.0,16,39.03
594.0,17,51.81
595.0,15,47.62
595.0,16,34.92
595.0,17,48.83
596.0,15,44.8
596.0,16,30.2
596.0,17,44.19
597.0,15,45.02
597.0,16,29.99
597.0,17,45.46
598.0,15,39.14
598.0,16,28.07
598.0,17,45.17
599.0,15,42.02
599.0,16,26.93
599.0,17,40.84
600.0,15,39.07
600.0,16,26.13
600.0,17,38.0
601.0,15,37.64
601.0,16,25.54
601.0,17,35.09
602.0,15,35.6
602.0,16,25.41
602.0,17,32.0
603.0,15,34.56
603.0,16,25.8
603.0,17,30.1
604.0,15,38.44
604.0,16,27.1
604.0,17,36.99
605.0,15,47.94
605.0,16,41.94
605.0,17,45.1
606.0,15,54.08
606.0,16,55.16
606.0,17,55.16
607.0,15,58.7
607.0,16,53.22
607.0,17,56.16
608.0,15,58.55
608.0,16,47.28
608.0,17,55.55
609.0,15,57.02
609.0,16,45.28
609.0,17,53.63
610.0,15,54.42
610.0,16,47.43
610.0,17,53.79
611.0,15,50.43
611.0,16,46.22
611.0,17,51.47
612.0,15,50.33
612.0,16,46.0
612.0,17,51.87
613.0,15,51.44
613.0,16,42.47
613.0,17,52.85
614.0,15,50.47
614.0,16,42.44
614.0,17,49.69
615.0,15,50.44
615.0,16,39.76
615.0,17,45.46
616.0,15,54.93
616.0,16,44.92
616.0,17,50.06
617.0,15,60.39
617.0,16,44.03
617.0,17,58.85
618.0,15,54.68
618.0,16,36.98
618.0,17,54.94
619.0,15,50.5
619.0,16,30.34
619.0,17,48.5
620.0,15,47.98
620.0,16,28.49
620.0,17,43.84
621.0,15,48.07
621.0,16,27.15
621.0,17,44.0
622.0,15,47.44
622.0,16,24.05
622.0,17,47.41
623.0,15,41.55
623.0,16,20.36
623.0,17,41.64
624.0,15,39.45
624.0,16,16.31
624.0,17,40.4
625.0,15,38.85
625.0,16,16.95
625.0,17,41.1
626.0,15,38.11
626.0,16,16.34
626.0,17,38.05
627.0,15,35.89
627.0,16,19.92
627.0,17,33.68
628.0,15,39.6
628.0,16,22.92
628.0,17,39.03
629.0,15,46.69
629.0,16,27.57
629.0,17,45.21
630.0,15,52.94
630.0,16,34.27
630.0,17,51.76
631.0,15,55.92
631.0,16,35.92
631.0,17,54.61
632.0,15,55.34
632.0,16,36.97
632.0,17,55.13
633.0,15,54.71
633.0,16,36.94
633.0,17,55.07
634.0,15,53.62
634.0,16,38.33
634.0,17,52.91
635.0,15,50.1
635.0,16,37.93
635.0,17,49.25
636.0,15,50.04
636.0,16,38.19
636.0,17,49.49
637.0,15,50.49
637.0,16,39.14
637.0,17,49.48
638.0,15,51.02
638.0,16,40.96
638.0,17,46.97
639.0,15,51.98
639.0,16,38.93
639.0,17,45.36
640.0,15,52.94
640.0,16,50.65
640.0,17,52.62
641.0,15,57.67
641.0,16,46.31
641.0,17,63.29
642.0,15,54.73
642.0,16,42.26
642.0,17,60.17
643.0,15,49.97
643.0,16,40.0
643.0,17,52.02
644.0,15,48.45
644.0,16,35.23
644.0,17,47.93
645.0,15,47.04
645.0,16,30.28
645.0,17,47.2
646.0,15,46.12
646.0,16,27.8
646.0,17,45.14
647.0,15,43.51
647.0,16,26.97
647.0,17,42.74
648.0,15,42.02
648.0,16,26.59
648.0,17,40.38
649.0,15,40.94
649.0,16,25.93
649.0,17,39.26
650.0,15,39.03
650.0,16,25.27
650.0,17,36.71
651.0,15,37.45
651.0,16,25.75
651.0,17,30.8
652.0,15,42.0
652.0,16,25.94
652.0,17,29.76
653.0,15,45.66
653.0,16,34.25
653.0,17,42.07
654.0,15,50.03
654.0,16,44.31
654.0,17,48.45
655.0,15,51.48
655.0,16,42.86
655.0,17,52.15
656.0,15,50.99
656.0,16,33.96
656.0,17,52.15
657.0,15,50.92
657.0,16,33.11
657.0,17,51.59
658.0,15,49.0
658.0,16,29.72
658.0,17,51.59
659.0,15,48.52
659.0,16,27.85
659.0,17,49.83
660.0,15,48.54
660.0,16,27.63
660.0,17,48.41
661.0,15,50.04
661.0,16,27.03
661.0,17,44.39
662.0,15,50.06
662.0,16,26.59
662.0,17,40.0
663.0,15,49.92
663.0,16,27.0
663.0,17,40.22
664.0,15,49.06
664.0,16,29.95
664.0,17,44.42
665.0,15,52.07
665.0,16,28.62
665.0,17,51.0
666.0,15,50.26
666.0,16,28.01
666.0,17,50.37
667.0,15,48.26
667.0,16,25.47
667.0,17,52.59
668.0,15,48.93
668.0,16,21.69
668.0,17,49.35
669.0,15,48.49
669.0,16,16.96
669.0,17,49.13
670.0,15,45.33
670.0,16,14.9
670.0,17,45.94
671.0,15,43.06
671.0,16,9.98
671.0,17,45.28
672.0,15,42.02
672.0,16,10.74
672.0,17,42.67
673.0,15,40.77
673.0,16,9.21
673.0,17,42.05
674.0,15,40.94
674.0,16,9.37
674.0,17,41.23
675.0,15,40.07
675.0,16,11.84
675.0,17,38.48
676.0,15,42.02
676.0,16,13.37
676.0,17,40.0
677.0,15,46.8
677.0,16,26.2
677.0,17,44.52
678.0,15,50.93
678.0,16,30.0
678.0,17,49.69
679.0,15,53.52
679.0,16,32.12
679.0,17,57.64
680.0,15,53.44
680.0,16,28.89
680.0,17,59.82
681.0,15,53.93
681.0,16,28.81
681.0,17,61.44
682.0,15,53.08
682.0,16,29.81
682.0,17,56.01
683.0,15,50.41
683.0,16,28.63
683.0,17,50.56
684.0,15,50.34
684.0,16,28.56
684.0,17,51.03
685.0,15,50.94
685.0,16,29.18
685.0,17,54.25
686.0,15,50.98
686.0,16,33.82
686.0,17,52.73
687.0,15,50.91
687.0,16,32.45
687.0,17,50.49
688.0,15,50.98
688.0,16,41.35
688.0,17,61.46
689.0,15,55.0
689.0,16,39.73
689.0,17,67.67
690.0,15,52.88
690.0,16,39.0
690.0,17,58.38
691.0,15,49.77
691.0,16,33.41
691.0,17,47.87
692.0,15,48.77
692.0,16,29.09
692.0,17,39.9
693.0,15,46.06
693.0,16,28.74
693.0,17,36.07
694.0,15,43.18
694.0,16,25.4
694.0,17,41.1
695.0,15,36.01
695.0,16,26.6
695.0,17,33.02
696.0,15,32.54
696.0,16,25.61
696.0,17,28.06
697.0,15,29.82
697.0,16,26.42
697.0,17,26.42
698.0,15,26.48
698.0,16,24.74
698.0,17,24.74
699.0,15,27.73
699.0,16,23.89
699.0,17,23.89
700.0,15,31.42
700.0,16,26.07
700.0,17,26.07
701.0,15,44.91
701.0,16,36.41
701.0,17,38.3
702.0,15,48.75
702.0,16,48.76
702.0,17,48.76
703.0,15,49.07
703.0,16,49.19
703.0,17,49.19
704.0,15,48.9
704.0,16,46.35
704.0,17,49.02
705.0,15,48.98
705.0,16,49.51
705.0,17,49.51
706.0,15,49.97
706.0,16,47.47
706.0,17,48.43
707.0,15,48.57
707.0,16,46.0
707.0,17,47.45
708.0,15,48.49
708.0,16,44.95
708.0,17,44.95
709.0,15,48.95
709.0,16,43.24
709.0,17,43.24
710.0,15,48.72
710.0,16,43.71
710.0,17,43.71
711.0,15,48.49
711.0,16,44.0
711.0,17,44.0
712.0,15,48.56
712.0,16,46.69
712.0,17,46.69
713.0,15,49.52
713.0,16,48.26
713.0,17,50.0
714.0,15,48.71
714.0,16,43.11
714.0,17,52.01
715.0,15,48.06
715.0,16,40.04
715.0,17,49.0
716.0,15,47.44
716.0,16,30.17
716.0,17,42.94
717.0,15,45.42
717.0,16,29.5
717.0,17,45.48
718.0,15,42.08
718.0,16,27.01
718.0,17,45.51
719.0,15,44.33
719.0,16,27.92
719.0,17,48.98
720.0,15,42.08
720.0,16,26.5
720.0,17,41.15
721.0,15,41.95
721.0,16,26.4
721.0,17,39.69
722.0,15,40.31
722.0,16,25.75
722.0,17,33.11
723.0,15,39.6
723.0,16,24.95
723.0,17,29.75
724.0,15,41.74
724.0,16,25.13
724.0,17,33.3
725.0,15,43.01
725.0,16,24.98
725.0,17,37.42
726.0,15,45.51
726.0,16,26.55
726.0,17,38.92
727.0,15,47.95
727.0,16,28.36
727.0,17,44.29
728.0,15,47.98
728.0,16,29.51
728.0,17,47.57
729.0,15,47.97
729.0,16,29.91
729.0,17,48.19
730.0,15,48.0
730.0,16,28.79
730.0,17,47.0
731.0,15,48.34
731.0,16,28.41
731.0,17,48.94
732.0,15,47.93
732.0,16,28.23
732.0,17,47.25
733.0,15,47.94
733.0,16,28.19
733.0,17,40.55
734.0,15,47.96
734.0,16,29.17
734.0,17,37.27
735.0,15,47.96
735.0,16,32.12
735.0,17,37.19
736.0,15,48.52
736.0,16,42.99
736.0,17,42.99
737.0,15,48.97
737.0,16,44.31
737.0,17,50.96
738.0,15,48.93
738.0,16,42.15
738.0,17,48.93
739.0,15,47.91
739.0,16,32.83
739.0,17,43.35
740.0,15,47.68
740.0,16,28.34
740.0,17,37.54
741.0,15,47.52
741.0,16,28.5
741.0,17,40.36
742.0,15,44.16
742.0,16,25.56
742.0,17,43.17
743.0,15,44.17
743.0,16,27.04
743.0,17,39.89
744.0,15,38.1
744.0,16,26.32
744.0,17,33.26
745.0,15,35.84
745.0,16,25.98
745.0,17,29.15
746.0,15,30.01
746.0,16,25.63
746.0,17,25.63
747.0,15,25.83
747.0,16,25.78
747.0,17,25.78
748.0,15,25.03
748.0,16,25.99
748.0,17,25.99
749.0,15,27.23
749.0,16,24.26
749.0,17,24.26
750.0,15,31.63
750.0,16,26.48
750.0,17,26.48
751.0,15,34.47
751.0,16,27.84
751.0,17,31.15
752.0,15,38.06
752.0,16,29.09
752.0,17,36.21
753.0,15,39.92
753.0,16,34.15
753.0,17,38.84
754.0,15,40.07
754.0,16,37.74
754.0,17,39.94
755.0,15,41.08
755.0,16,34.95
755.0,17,41.59
756.0,15,37.42
756.0,16,28.24
756.0,17,35.91
757.0,15,31.98
757.0,16,28.21
757.0,17,30.54
758.0,15,35.06
758.0,16,28.47
758.0,17,28.88
759.0,15,40.95
759.0,16,29.89
759.0,17,29.89
760.0,15,48.14
760.0,16,36.85
760.0,17,36.85
761.0,15,49.99
761.0,16,36.55
761.0,17,50.79
762.0,15,49.93
762.0,16,29.99
762.0,17,52.05
763.0,15,49.32
763.0,16,28.59
763.0,17,52.01
764.0,15,46.98
764.0,16,28.36
764.0,17,47.87
765.0,15,45.02
765.0,16,28.18
765.0,17,45.8
766.0,15,43.8
766.0,16,26.92
766.0,17,41.74
767.0,15,37.04
767.0,16,27.23
767.0,17,42.47
768.0,15,34.28
768.0,16,26.38
768.0,17,36.67
769.0,15,32.69
769.0,16,26.19
769.0,17,36.4
770.0,15,30.98
770.0,16,26.21
770.0,17,31.04
771.0,15,30.7
771.0,16,26.24
771.0,17,29.87
772.0,15,37.0
772.0,16,27.47
772.0,17,34.9
773.0,15,51.59
773.0,16,37.85
773.0,17,43.47
774.0,15,60.77
774.0,16,53.35
774.0,17,58.82
775.0,15,63.61
775.0,16,53.13
775.0,17,60.41
776.0,15,65.01
776.0,16,54.92
776.0,17,61.33
777.0,15,61.84
777.0,16,51.35
777.0,17,63.89
778.0,15,60.02
778.0,16,50.96
778.0,17,62.61
779.0,15,56.47
779.0,16,45.0
779.0,17,59.13
780.0,15,55.1
780.0,16,44.04
780.0,17,57.99
781.0,15,56.34
781.0,16,44.98
781.0,17,54.52
782.0,15,56.49
782.0,16,45.74
782.0,17,45.74
783.0,15,57.97
783.0,16,47.99
783.0,17,47.99
784.0,15,59.94
784.0,16,58.95
784.0,17,58.96
785.0,15,70.24
785.0,16,54.92
785.0,17,97.53
786.0,15,64.95
786.0,16,51.45
786.0,17,95.74
787.0,15,58.5
787.0,16,45.0
787.0,17,61.99
788.0,15,55.82
788.0,16,43.05
788.0,17,54.1
789.0,15,55.09
789.0,16,40.0
789.0,17,51.0
790.0,15,53.02
790.0,16,34.68
790.0,17,51.27
791.0,15,50.09
791.0,16,29.46
791.0,17,45.0
792.0,15,48.06
792.0,16,28.84
792.0,17,40.67
793.0,15,46.51
793.0,16,28.05
793.0,17,43.76
794.0,15,44.15
794.0,16,28.08
794.0,17,40.35
795.0,15,42.47
795.0,16,28.21
795.0,17,40.53
796.0,15,47.25
796.0,16,30.08
796.0,17,42.53
797.0,15,51.86
797.0,16,40.0
797.0,17,47.44
798.0,15,60.97
798.0,16,60.43
798.0,17,61.3
799.0,15,67.46
799.0,16,60.08
799.0,17,63.78
800.0,15,68.09
800.0,16,58.79
800.0,17,68.78
801.0,15,69.75
801.0,16,55.77
801.0,17,72.24
802.0,15,66.36
802.0,16,53.37
802.0,17,65.34
803.0,15,62.75
803.0,16,46.2
803.0,17,66.23
804.0,15,59.74
804.0,16,48.76
804.0,17,57.03
805.0,15,56.08
805.0,16,47.85
805.0,17,57.57
806.0,15,56.02
806.0,16,51.7
806.0,17,55.76
807.0,15,55.43
807.0,16,51.54
807.0,17,54.39
808.0,15,63.93
808.0,16,60.07
808.0,17,60.07
809.0,15,83.31
809.0,16,65.52
809.0,17,95.66
810.0,15,70.03
810.0,16,52.89
810.0,17,68.71
811.0,15,57.99
811.0,16,47.99
811.0,17,61.75
812.0,15,52.99
812.0,16,44.25
812.0,17,53.17
813.0,15,52.88
813.0,16,43.93
813.0,17,51.8
814.0,15,50.01
814.0,16,30.87
814.0,17,46.98
815.0,15,44.84
815.0,16,34.9
815.0,17,44.0
816.0,15,44.03
816.0,16,31.14
816.0,17,44.87
817.0,15,45.03
817.0,16,30.08
817.0,17,45.34
818.0,15,43.08
818.0,16,30.06
818.0,17,42.23
819.0,15,43.08
819.0,16,30.49
819.0,17,40.29
820.0,15,44.35
820.0,16,33.55
820.0,17,44.03
821.0,15,50.85
821.0,16,42.64
821.0,17,47.37
822.0,15,60.44
822.0,16,50.92
822.0,17,58.46
823.0,15,67.55
823.0,16,61.76
823.0,17,61.76
824.0,15,67.26
824.0,16,62.59
824.0,17,62.59
825.0,15,68.81
825.0,16,61.1
825.0,17,62.56
826.0,15,65.91
826.0,16,58.94
826.0,17,63.51
827.0,15,61.28
827.0,16,54.87
827.0,17,56.86
828.0,15,56.1
828.0,16,53.53
828.0,17,53.53
829.0,15,57.28
829.0,16,51.45
829.0,17,51.45
830.0,15,58.4
830.0,16,49.88
830.0,17,49.88
831.0,15,57.96
831.0,16,49.92
831.0,17,49.92
832.0,15,64.81
832.0,16,59.37
832.0,17,59.37
833.0,15,83.48
833.0,16,75.87
833.0,17,77.21
834.0,15,65.7
834.0,16,62.73
834.0,17,62.73
835.0,15,56.0
835.0,16,49.89
835.0,17,56.07
836.0,15,52.48
836.0,16,42.66
836.0,17,50.83
837.0,15,51.94
837.0,16,44.04
837.0,17,50.81
838.0,15,50.45
838.0,16,36.41
838.0,17,49.58
839.0,15,47.75
839.0,16,39.96
839.0,17,46.72
840.0,15,45.05
840.0,16,33.29
840.0,17,46.24
841.0,15,45.06
841.0,16,32.24
841.0,17,46.5
842.0,15,42.67
842.0,16,32.44
842.0,17,41.06
843.0,15,41.15
843.0,16,32.92
843.0,17,40.3
844.0,15,45.06
844.0,16,38.91
844.0,17,42.41
845.0,15,52.67
845.0,16,45.96
845.0,17,48.19
846.0,15,57.54
846.0,16,63.79
846.0,17,63.79
847.0,15,63.32
847.0,16,62.06
847.0,17,62.06
848.0,15,62.89
848.0,16,60.28
848.0,17,63.62
849.0,15,62.3
849.0,16,52.03
849.0,17,63.14
850.0,15,61.69
850.0,16,49.96
850.0,17,59.91
851.0,15,58.04
851.0,16,50.52
851.0,17,60.72
852.0,15,56.08
852.0,16,47.44
852.0,17,58.13
853.0,15,57.95
853.0,16,44.5
853.0,17,52.42
854.0,15,57.91
854.0,16,43.54
854.0,17,47.24
855.0,15,56.05
855.0,16,44.04
855.0,17,44.04
856.0,15,57.13
856.0,16,50.75
856.0,17,50.75
857.0,15,68.22
857.0,16,48.13
857.0,17,62.27
858.0,15,61.79
858.0,16,44.94
858.0,17,61.01
859.0,15,55.33
859.0,16,41.89
859.0,17,57.92
860.0,15,53.06
860.0,16,37.9
860.0,17,50.34
861.0,15,53.0
861.0,16,30.45
861.0,17,47.5
862.0,15,51.09
862.0,16,29.01
862.0,17,46.25
863.0,15,45.98
863.0,16,28.73
863.0,17,44.85
864.0,15,44.0
864.0,16,28.14
864.0,17,41.92
865.0,15,43.09
865.0,16,27.75
865.0,17,40.25
866.0,15,40.26
866.0,16,27.73
866.0,17,39.35
867.0,15,38.94
867.0,16,28.23
867.0,17,35.93
868.0,15,42.92
868.0,16,29.05
868.0,17,39.53
869.0,15,48.58
869.0,16,36.0
869.0,17,48.43
870.0,15,57.13
870.0,16,52.92
870.0,17,59.48
871.0,15,61.21
871.0,16,46.9
871.0,17,68.86
872.0,15,60.94
872.0,16,45.94
872.0,17,69.72
873.0,15,58.45
873.0,16,45.93
873.0,17,70.24
874.0,15,58.22
874.0,16,42.93
874.0,17,62.96
875.0,15,54.91
875.0,16,39.65
875.0,17,54.4
876.0,15,50.9
876.0,16,37.1
876.0,17,50.92
877.0,15,50.94
877.0,16,35.54
877.0,17,50.16
878.0,15,50.53
878.0,16,38.57
878.0,17,47.0
879.0,15,50.45
879.0,16,42.95
879.0,17,45.1
880.0,15,52.01
880.0,16,50.19
880.0,17,50.19
881.0,15,59.91
881.0,16,54.95
881.0,17,58.72
882.0,15,54.97
882.0,16,50.24
882.0,17,57.99
883.0,15,52.96
883.0,16,45.0
883.0,17,52.51
884.0,15,50.92
884.0,16,40.33
884.0,17,50.95
885.0,15,50.92
885.0,16,39.37
885.0,17,51.91
886.0,15,49.03
886.0,16,29.01
886.0,17,50.01
887.0,15,49.01
887.0,16,28.46
887.0,17,53.68
888.0,15,48.05
888.0,16,28.0
888.0,17,51.49
889.0,15,46.42
889.0,16,27.29
889.0,17,50.0
890.0,15,44.01
890.0,16,26.28
890.0,17,44.05
891.0,15,43.02
891.0,16,26.08
891.0,17,42.45
892.0,15,45.19
892.0,16,25.91
892.0,17,43.94
893.0,15,47.16
893.0,16,25.53
893.0,17,45.21
894.0,15,49.48
894.0,16,27.79
894.0,17,49.11
895.0,15,50.24
895.0,16,32.03
895.0,17,49.97
896.0,15,52.29
896.0,16,42.1
896.0,17,53.81
897.0,15,52.5
897.0,16,37.96
897.0,17,56.62
898.0,15,51.93
898.0,16,33.75
898.0,17,55.19
899.0,15,51.72
899.0,16,29.99
899.0,17,52.5
900.0,15,49.03
900.0,16,26.56
900.0,17,49.23
901.0,15,48.02
901.0,16,25.36
901.0,17,48.4
902.0,15,48.93
902.0,16,24.76
902.0,17,48.93
903.0,15,48.98
903.0,16,25.16
903.0,17,44.35
904.0,15,49.06
904.0,16,29.15
904.0,17,48.4
905.0,15,55.1
905.0,16,35.81
905.0,17,65.06
906.0,15,54.68
906.0,16,26.83
906.0,17,70.03
907.0,15,51.48
907.0,16,22.31
907.0,17,63.21
908.0,15,50.0
908.0,16,15.01
908.0,17,56.49
909.0,15,50.27
909.0,16,14.25
909.0,17,55.19
910.0,15,48.94
910.0,16,9.56
910.0,17,53.24
911.0,15,50.61
911.0,16,-5.0
911.0,17,62.86
912.0,15,47.01
912.0,16,-1.12
912.0,17,60.43
913.0,15,44.92
913.0,16,-4.78
913.0,17,57.53
914.0,15,42.39
914.0,16,-2.4
914.0,17,49.63
915.0,15,39.91
915.0,16,-7.32
915.0,17,40.44
916.0,15,40.99
916.0,16,-0.9
916.0,17,40.93
917.0,15,42.99
917.0,16,-9.95
917.0,17,42.82
918.0,15,42.97
918.0,16,-8.51
918.0,17,44.28
919.0,15,43.39
919.0,16,4.86
919.0,17,42.73
920.0,15,45.88
920.0,16,11.6
920.0,17,43.76
921.0,15,46.38
921.0,16,15.01
921.0,17,46.49
922.0,15,45.9
922.0,16,15.05
